client_id,date,cost,voucher,client_feedback
10549,2022-07-15,137.62,NO,
10549,2022-12-17,291.97,10PCT,Detailed FAQs on the website answered most of my questions.
10549,2023-06-23,175.34,NO,
10549,2023-08-04,218.57,NO,The loyalty program rewards are genuinely valuable.
10549,2023-09-23,122.75,10PCT,The loyalty program offers fantastic perks and discounts.
10549,2023-10-20,66.58,NO,
10550,2022-03-02,110.89,NO,"Impressive selection of products, found exactly what I was looking for."
10550,2022-07-20,121.37,5PCT,The live chat feature was helpful for quick inquiries.
10550,2022-10-12,122.35,NO,
10550,2023-04-17,86.41,NO,Product arrived well-packaged and in perfect condition.
10550,2023-12-02,245.63,5PCT,
10551,2022-01-22,191.32,20PCT,
10551,2022-05-22,84.57,NO,
10551,2022-06-13,92.28,NO,Regular email updates on upcoming sales and promotions.
10551,2022-07-06,280.26,5PCT,
10551,2023-04-29,258.95,NO,
10551,2023-07-03,219.99,NO,
10551,2023-12-06,236.09,10PCT,Product arrived well-packaged and in perfect condition.
10552,2023-03-28,145.87,5PCT,
10552,2023-05-29,203.61,5PCT,
10552,2023-10-05,292.74,NO,Real-time customer support chat helped me resolve a query instantly.
10552,2023-10-07,237.96,NO,The mobile app is user-friendly and convenient for shopping on the go.
10553,2022-04-19,193.46,5PCT,
10553,2022-05-17,284.02,5PCT,
10553,2022-07-22,43.29,NO,The online community and forums are a great resource for product recommendations.
10553,2022-08-24,104.05,NO,
10553,2022-12-06,143.87,NO,The mobile app is user-friendly and convenient for shopping on the go.
10553,2023-06-20,149.18,NO,"Love the personalized packaging, adds a nice touch."
10553,2023-09-01,132.49,NO,
10554,2022-08-19,213.16,NO,
10554,2022-09-23,73.77,NO,Real-time customer support chat helped me resolve a query instantly.
10554,2023-05-09,248.22,5PCT,The return process was hassle-free and straightforward.
10554,2023-05-12,10.41,5PCT,"The tracking system was accurate, knew exactly when my package would arrive."
10554,2023-07-21,92.98,5PCT,
10554,2023-08-18,236.41,NO,
10554,2023-12-24,261.16,5PCT,"Great deals during the sale, I stocked up on essentials."
10555,2022-03-22,195.73,20PCT,
10555,2023-07-28,55.35,NO,
10556,2022-02-15,74.66,NO,
10556,2023-06-03,121.65,10PCT,
10556,2023-09-12,229.01,10PCT,The live chat feature was helpful for quick inquiries.
10556,2023-10-24,121.35,10PCT,
10557,2023-07-18,166.28,20PCT,The loyalty program rewards are genuinely valuable.
10558,2022-03-13,13.09,NO,
10558,2022-06-25,185.89,10PCT,
10558,2022-08-11,126.92,NO,"Constant updates on the shipping status, appreciated the communication."
10558,2023-07-16,270.27,5PCT,
10558,2023-09-02,119.84,NO,Detailed product descriptions helped me make an informed choice.
10558,2023-09-30,208.65,5PCT,"No hidden fees, the total cost was transparent from the beginning."
10559,2022-09-05,29.52,5PCT,
10559,2023-06-04,34.76,NO,
10559,2023-06-06,137.58,NO,
10560,2022-03-18,140.96,5PCT,Impressed with the range of payment options available.
10560,2022-08-03,137.43,10PCT,Impressed with the range of payment options available.
10561,2022-02-18,151.68,10PCT,
10561,2023-01-25,6.99,NO,
10561,2023-10-30,110.66,NO,"The website loads quickly, even during peak traffic times."
10561,2023-11-29,26.55,NO,
10562,2022-03-24,62.3,NO,The website's search functionality made finding specific items easy.
10562,2022-08-15,11.08,NO,"The product was exactly as described, no misleading information."
10562,2022-12-13,57.64,5PCT,
10562,2023-01-09,259.83,5PCT,
10562,2023-03-30,277.59,10PCT,
10562,2023-10-22,150.17,5PCT,
10563,2022-05-17,237.01,NO,
10563,2022-06-07,123.0,NO,Regular email updates on upcoming sales and promotions.
10563,2022-08-23,42.04,NO,
10563,2022-12-08,138.3,5PCT,
10563,2023-01-14,201.18,NO,"The website loads quickly, even during peak traffic times."
10563,2023-03-02,251.67,5PCT,
10563,2023-06-21,37.31,NO,
10563,2023-10-05,14.78,10PCT,
10563,2023-10-16,233.07,NO,
10564,2022-01-19,33.94,5PCT,
10564,2022-04-25,229.5,NO,Detailed FAQs on the website answered most of my questions.
10564,2022-07-02,134.43,5PCT,"Super fast shipping, got my order within two days!"
10564,2023-04-19,174.56,NO,"Constant updates on the shipping status, appreciated the communication."
10564,2023-06-01,191.96,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
10565,2022-01-12,263.39,5PCT,
10565,2023-12-06,239.67,NO,
10566,2022-02-24,16.74,NO,
10566,2022-05-02,217.76,5PCT,
10566,2023-11-16,272.25,NO,"The website loads quickly, even during peak traffic times."
10567,2022-05-16,45.7,NO,"Prompt response from customer support, answered my queries effectively."
10567,2022-11-08,37.52,NO,
10567,2023-01-20,31.07,5PCT,
10567,2023-02-09,40.94,NO,
10567,2023-03-03,299.0,5PCT,
10567,2023-10-27,156.07,10PCT,
10567,2023-12-12,134.57,5PCT,
10568,2022-02-25,266.06,20PCT,
10568,2022-04-11,54.93,NO,
10568,2023-01-12,127.48,NO,"Great deals during the sale, I stocked up on essentials."
10568,2023-09-23,279.09,10PCT,"Great deals during the sale, I stocked up on essentials."
10569,2022-05-07,11.87,10PCT,The product quality exceeded my expectations!
10569,2023-04-09,61.15,NO,Detailed product descriptions helped me make an informed choice.
10569,2023-05-16,202.83,NO,The online community and forums are a great resource for product recommendations.
10570,2022-04-18,242.04,10PCT,
10570,2022-09-14,130.59,20PCT,
10570,2022-10-28,278.94,NO,
10570,2022-11-16,128.15,NO,
10570,2023-08-18,77.22,NO,
10570,2023-10-03,17.83,NO,The online community and forums are a great resource for product recommendations.
10570,2023-11-03,104.29,NO,Product arrived well-packaged and in perfect condition.
10571,2022-01-08,179.53,NO,
10571,2022-08-23,72.01,NO,Efficient order confirmation and dispatch notifications.
10571,2022-10-23,268.24,10PCT,
10571,2023-07-30,152.18,NO,
10571,2023-10-01,191.89,5PCT,
10571,2023-11-24,192.89,5PCT,The online reviews were accurate; the product lived up to the hype.
10572,2022-09-01,53.83,NO,"The sizing guide was accurate, and my clothes fit perfectly."
10573,2022-02-09,213.95,NO,
10573,2023-07-23,200.47,NO,
10573,2023-07-26,276.42,NO,"The product was exactly as described, no misleading information."
10573,2023-10-18,218.34,5PCT,
10574,2022-05-20,291.3,20PCT,
10574,2022-07-05,84.73,NO,Excellent packaging; my fragile items arrived intact.
10574,2022-11-23,153.57,NO,
10574,2023-05-22,141.52,NO,
10574,2023-08-04,217.89,5PCT,
10574,2023-08-15,134.63,NO,
10574,2023-09-05,147.35,NO,
10574,2023-09-30,137.3,NO,
10574,2023-12-05,284.21,5PCT,
10575,2022-08-06,163.63,NO,
10575,2022-09-13,134.34,NO,
10575,2023-01-04,124.76,NO,
10576,2022-01-01,184.26,NO,
10576,2022-08-18,80.81,NO,
10576,2023-07-14,282.07,10PCT,
10576,2023-07-28,284.51,NO,"Discount code worked like a charm, saved me some money."
10576,2023-07-28,225.18,NO,
10576,2023-07-28,297.11,10PCT,
10576,2023-08-16,261.22,5PCT,
10577,2022-01-22,55.2,20PCT,"No hidden fees, the total cost was transparent from the beginning."
10577,2022-03-03,125.93,NO,Real-time customer support chat helped me resolve a query instantly.
10577,2023-03-07,264.31,20PCT,Real-time customer support chat helped me resolve a query instantly.
10577,2023-07-27,97.71,NO,
10578,2022-03-13,170.16,10PCT,
10578,2022-06-09,150.72,NO,
10578,2023-04-06,105.09,NO,
10578,2023-08-11,127.29,NO,
10578,2023-09-04,180.23,NO,Detailed FAQs on the website answered most of my questions.
10578,2023-09-24,22.37,NO,
10579,2022-08-21,290.72,10PCT,"No hidden fees, the total cost was transparent from the beginning."
10579,2022-12-02,1.1,NO,Detailed product descriptions helped me make an informed choice.
10579,2023-04-10,44.67,NO,The return process was hassle-free and straightforward.
10579,2023-05-21,237.73,NO,
10579,2023-08-09,190.18,10PCT,Impressive variety of payment options cater to different preferences.
10579,2023-08-17,255.8,NO,The loyalty program offers fantastic perks and discounts.
10579,2023-08-27,30.8,NO,
10579,2023-10-31,159.87,NO,
10579,2023-11-02,109.02,NO,
10580,2022-02-07,132.32,5PCT,"The sizing guide was accurate, and my clothes fit perfectly."
10580,2022-06-12,186.59,NO,The loyalty program offers fantastic perks and discounts.
10580,2023-04-26,35.88,5PCT,
10581,2022-01-11,37.44,NO,
10581,2022-10-09,183.68,NO,"Secure payment gateway, felt confident entering my details."
10581,2023-02-09,274.47,NO,Efficient order confirmation and dispatch notifications.
10581,2023-02-27,7.49,NO,Smooth payment process with multiple options available.
10581,2023-07-10,222.26,5PCT,The website's search functionality made finding specific items easy.
10581,2023-08-30,280.41,NO,
10581,2023-09-02,85.29,10PCT,
10582,2022-02-21,19.37,NO,The checkout process is streamlined; it took just a few minutes.
10582,2023-06-21,283.21,5PCT,
10582,2023-07-21,94.42,5PCT,
10582,2023-10-27,217.17,NO,
10582,2023-12-21,117.57,NO,
10583,2022-01-15,6.9,10PCT,
10583,2022-08-30,120.84,NO,Real-time customer support chat helped me resolve a query instantly.
10583,2022-09-27,159.68,NO,
10583,2023-01-12,185.46,10PCT,"Great deals during the sale, I stocked up on essentials."
10583,2023-04-02,62.38,20PCT,
10583,2023-07-03,35.46,5PCT,
10583,2023-11-04,241.12,NO,
10584,2023-01-21,2.06,NO,Real-time customer support chat helped me resolve a query instantly.
10584,2023-09-05,22.46,NO,"Constant updates on the shipping status, appreciated the communication."
10585,2022-11-13,42.45,NO,"Constant updates on the shipping status, appreciated the communication."
10585,2023-02-18,17.84,NO,
10585,2023-05-25,158.0,5PCT,"The packaging was eco-friendly, kudos for sustainability efforts."
10585,2023-07-24,107.96,20PCT,
10586,2022-01-31,295.0,20PCT,Product arrived well-packaged and in perfect condition.
10586,2022-06-16,258.07,NO,The product quality exceeded my expectations!
10586,2022-07-04,143.0,10PCT,
10586,2022-08-17,19.97,20PCT,
10586,2023-08-14,262.96,NO,
10586,2023-12-21,25.0,NO,
10587,2022-06-24,63.22,NO,The hassle-free returns policy gave me confidence in my purchase.
10587,2022-07-01,175.97,NO,
10587,2022-07-06,226.86,5PCT,
10587,2022-09-09,199.48,NO,
10587,2023-06-26,157.38,5PCT,
10587,2023-08-26,260.96,NO,
10587,2023-12-12,156.39,NO,
10588,2023-10-21,14.32,20PCT,
10589,2022-01-26,109.23,NO,
10589,2022-06-06,53.22,10PCT,The checkout process is streamlined; it took just a few minutes.
10589,2023-05-24,122.42,NO,"Constant updates on the shipping status, appreciated the communication."
10590,2022-09-13,191.76,10PCT,
10590,2022-10-27,124.59,NO,The online reviews were accurate; the product lived up to the hype.
10590,2023-08-23,4.07,NO,"Love the 'buy now, pay later' option, makes budgeting easier."
10591,2022-03-05,49.61,NO,The checkout process is streamlined; it took just a few minutes.
10591,2023-11-03,4.92,5PCT,"Super fast shipping, got my order within two days!"
10591,2023-12-24,16.93,NO,
10592,2023-12-01,88.15,5PCT,
10593,2022-02-25,60.06,5PCT,
10593,2022-08-21,62.64,NO,
10593,2022-09-11,44.64,NO,The mobile app is user-friendly and convenient for shopping on the go.
10593,2022-11-05,92.64,NO,
10593,2023-04-08,48.47,NO,
10593,2023-04-18,100.76,NO,
10593,2023-09-12,90.97,5PCT,
10594,2022-05-14,91.01,NO,
10594,2022-06-15,41.83,5PCT,
10594,2022-10-06,68.15,NO,
10595,2022-03-01,187.56,NO,
10595,2023-03-27,122.1,5PCT,
10596,2022-07-06,103.62,NO,
10596,2022-07-16,122.43,NO,
10596,2022-07-28,175.06,NO,Efficient order confirmation and dispatch notifications.
10596,2023-01-10,55.67,NO,The reviews were helpful in making my purchase decision.
10596,2023-01-23,116.78,NO,
10596,2023-04-12,124.51,NO,
10596,2023-05-18,200.04,NO,
10597,2022-01-29,177.79,NO,"The product was exactly as described, no misleading information."
10597,2022-02-24,195.02,NO,
10597,2022-05-03,253.14,NO,The live chat feature was helpful for quick inquiries.
10597,2022-08-04,255.79,NO,
10597,2022-09-23,44.08,5PCT,
10597,2023-04-28,269.29,NO,
10597,2023-09-16,261.6,NO,
10597,2023-09-18,122.25,NO,
10598,2022-04-19,238.36,20PCT,The sizing chart was spot-on; my shoes fit perfectly.
10598,2023-04-30,88.33,5PCT,
10598,2023-09-12,9.78,NO,Real-time customer support chat helped me resolve a query instantly.
10598,2023-11-05,233.43,NO,"Constant updates on the shipping status, appreciated the communication."
10599,2023-04-23,70.75,NO,
10600,2022-02-07,109.19,5PCT,
10600,2022-06-22,29.02,NO,
10600,2022-10-06,164.95,NO,
10600,2023-02-21,12.67,10PCT,
10600,2023-07-25,291.11,NO,
10600,2023-09-02,74.35,20PCT,
10601,2022-10-29,110.84,NO,Excellent packaging; my fragile items arrived intact.
10601,2022-12-04,243.65,NO,
10601,2023-05-11,82.56,NO,
10602,2022-05-05,95.78,NO,The online community and forums are a great resource for product recommendations.
10602,2022-05-10,17.88,NO,The 'save for later' feature made it easy to manage my shopping cart.
10602,2022-12-08,215.11,NO,
10602,2022-12-17,231.17,NO,
10602,2023-06-13,262.45,10PCT,The reviews were helpful in making my purchase decision.
10602,2023-11-28,76.34,NO,
10602,2023-12-27,29.68,NO,
10603,2022-01-16,170.37,5PCT,"Impressive selection of products, found exactly what I was looking for."
10603,2022-03-20,148.46,5PCT,
10603,2022-06-10,131.76,NO,Impressive variety of payment options cater to different preferences.
10603,2022-06-12,225.48,NO,"Received exactly what I ordered, no surprises."
10603,2022-10-31,76.68,NO,The product quality exceeded my expectations!
10603,2022-12-14,88.72,NO,
10604,2022-01-24,38.42,NO,
10604,2022-08-15,9.28,5PCT,
10604,2023-05-21,113.93,5PCT,The recommended products feature was surprisingly on point.
10604,2023-12-14,25.5,NO,
10605,2022-01-11,137.85,5PCT,"Easy checkout process, very user-friendly."
10605,2022-04-30,63.25,5PCT,
10605,2022-07-21,113.41,NO,
10605,2022-12-12,255.24,5PCT,
10605,2023-03-05,20.04,5PCT,
10605,2023-06-12,64.92,NO,The reviews were helpful in making my purchase decision.
10605,2023-08-03,9.38,5PCT,
10605,2023-10-30,123.18,NO,
10605,2023-11-18,264.81,NO,
10606,2022-01-30,87.27,NO,"Great deals during the sale, I stocked up on essentials."
10606,2022-11-21,145.34,10PCT,"Super fast shipping, got my order within two days!"
10606,2023-01-10,28.82,NO,Impressed with the range of payment options available.
10606,2023-04-19,65.04,NO,
10607,2022-01-18,269.66,5PCT,
10607,2022-02-26,206.59,NO,
10607,2022-12-17,44.39,5PCT,
10607,2023-01-24,100.42,NO,
10607,2023-10-08,244.63,20PCT,
10608,2022-01-31,79.23,NO,
10608,2022-02-19,3.89,NO,Detailed product descriptions helped me make an informed choice.
10608,2022-08-02,63.05,NO,
10608,2022-09-18,55.64,NO,Accurate product dimensions helped me visualize the size.
10608,2023-03-17,71.77,10PCT,Excellent packaging; my fragile items arrived intact.
10608,2023-11-07,38.31,NO,
10609,2022-11-21,213.34,NO,The checkout process is streamlined; it took just a few minutes.
10609,2023-08-03,52.55,20PCT,"Love the 'buy now, pay later' option, makes budgeting easier."
10609,2023-08-10,66.24,NO,
10609,2023-12-21,211.58,NO,
10610,2022-01-17,283.41,$50,
10610,2022-02-18,232.56,$50,
10610,2022-10-25,3.89,$50,
10610,2023-12-18,69.73,NO,"Prompt response from customer support, answered my queries effectively."
10611,2022-01-08,24.32,NO,
10611,2022-02-27,243.34,10PCT,
10611,2022-03-04,174.12,NO,"Great customer service, resolved my issue quickly."
10611,2023-01-02,196.81,5PCT,
10611,2023-02-03,268.42,NO,
10611,2023-02-09,132.01,NO,"No hidden fees, the total cost was transparent from the beginning."
10611,2023-02-18,47.67,5PCT,
10611,2023-06-07,107.32,5PCT,
10611,2023-10-29,173.8,5PCT,
10612,2023-06-25,66.17,NO,"The website loads quickly, even during peak traffic times."
10613,2022-02-22,167.76,NO,
10613,2022-09-25,87.1,NO,
10613,2023-01-04,265.62,NO,
10613,2023-02-26,244.12,NO,
10614,2022-03-27,29.33,NO,I appreciated the eco-friendly packaging choice.
10614,2022-07-21,141.07,5PCT,The website's search functionality made finding specific items easy.
10614,2022-10-19,22.41,NO,
10614,2023-11-20,133.53,5PCT,
10615,2022-09-25,53.79,5PCT,The recommended products feature was surprisingly on point.
10615,2023-09-06,195.8,5PCT,
10615,2023-11-12,52.41,NO,
10616,2022-05-22,138.14,NO,Impressive variety of payment options cater to different preferences.
10616,2022-08-02,176.89,5PCT,
10616,2022-08-03,177.26,NO,The recommended products feature was surprisingly on point.
10616,2022-08-05,289.38,NO,
10616,2022-08-14,189.79,NO,"The product was exactly as described, no misleading information."
10616,2023-03-14,239.67,20PCT,
10616,2023-03-19,105.15,NO,
10616,2023-05-21,278.06,NO,"The sizing guide was accurate, and my clothes fit perfectly."
10616,2023-08-03,114.52,20PCT,
10617,2022-01-18,10.43,NO,
10617,2022-11-26,193.55,NO,
10617,2023-03-18,225.42,NO,
10617,2023-12-03,92.54,10PCT,
10618,2022-05-20,14.93,NO,"Impressive selection of products, found exactly what I was looking for."
